time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-10T05:41:31.030Z,19.3244991,-155.0936737,7.41,2.62,ml,11,210,0.05095,0.13,hv,hv70390916,2018-07-10T05:47:14.790Z,"19km SE of Volcano, Hawaii",earthquake,1.18,0.74,0.28,11,automatic,hv,hv
2018-07-10T05:40:24.560Z,19.4121666,-155.2771606,0.93,1.92,md,16,88,0.008529,0.15,hv,hv70390911,2018-07-10T05:43:18.650Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.37,0.54,10,automatic,hv,hv
2018-07-10T05:39:44.640Z,19.428833,-155.2595062,1.86,1.84,ml,10,207,0.005922,0.17,hv,hv70390906,2018-07-10T05:45:28.550Z,"2km W of Volcano, Hawaii",earthquake,1.09,0.34,0.34,11,automatic,hv,hv
2018-07-10T05:37:32.670Z,19.305666,-155.113327,6.59,2.62,ml,7,226,0.02469,0.13,hv,hv70390901,2018-07-10T05:43:13.690Z,"19km SE of Volcano, Hawaii",earthquake,1.7,1.16,0.41,13,automatic,hv,hv
2018-07-10T05:36:04.080Z,19.3938332,-155.2853394,0.52,2.16,ml,29,56,0.009015,0.18,hv,hv70390896,2018-07-10T05:41:45.200Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.19,8,automatic,hv,hv
2018-07-10T05:35:17.620Z,17.8288,-66.847,16,1.92,md,4,259,0.2422,0.08,pr,pr2018191004,2018-07-10T08:14:30.370Z,"17km SSE of Guanica, Puerto Rico",earthquake,1.35,4.32,0.1,2,reviewed,pr,pr
2018-07-10T05:34:43.830Z,19.3974991,-155.2714996,0.37,2.17,ml,26,48,0.00293,0.19,hv,hv70390891,2018-07-10T05:40:24.280Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.28,0.26,12,automatic,hv,hv
2018-07-10T05:33:31.630Z,-31.7351,58.1488,10,4.8,mb,,78,10.739,0.68,us,us2000g0w5,2018-07-10T06:01:12.040Z,"Southwest Indian Ridge",earthquake,12.2,1.8,0.101,42,reviewed,us,us
2018-07-10T05:30:52.830Z,19.3875008,-155.2678375,0.56,1.74,ml,13,101,0.009554,0.15,hv,hv70390886,2018-07-10T05:36:33.400Z,"5km SSW of Volcano, Hawaii",earthquake,0.28,0.33,0.41,7,automatic,hv,hv
2018-07-10T05:27:38.860Z,19.4108334,-155.2621613,2.05,1.71,md,21,53,0.002491,0.29,hv,hv70390881,2018-07-10T05:30:50.430Z,"3km SW of Volcano, Hawaii",earthquake,0.4,0.26,0.24,5,automatic,hv,hv
2018-07-10T05:27:33.010Z,19.4265003,-155.2684937,0.48,2.37,ml,22,66,0.0009577,0.19,hv,hv70390876,2018-07-10T05:33:14.440Z,"3km W of Volcano, Hawaii",earthquake,0.17,0.13,0.39,18,automatic,hv,hv
2018-07-10T05:26:28.460Z,19.4308338,-155.2856598,-0.12,1.91,ml,12,94,0.009727,0.27,hv,hv70390871,2018-07-10T05:32:09.220Z,"5km W of Volcano, Hawaii",earthquake,0.37,0.46,0.18,8,automatic,hv,hv
2018-07-10T05:25:37.440Z,19.390667,-155.2638397,0.63,2.11,ml,27,82,0.007814,0.36,hv,hv70390866,2018-07-10T05:31:18.340Z,"5km SSW of Volcano, Hawaii",earthquake,0.39,0.44,0.39,11,automatic,hv,hv
2018-07-10T05:25:12.770Z,19.4298325,-155.2516632,0.82,1.98,ml,9,240,0.01106,0.16,hv,hv70390861,2018-07-10T05:30:55.610Z,"1km W of Volcano, Hawaii",earthquake,0.74,0.42,0.44,13,automatic,hv,hv
2018-07-10T05:25:09.210Z,33.4195,-116.3583333,12.77,0.65,ml,15,164,0.1179,0.15,ci,ci37276978,2018-07-10T12:53:42.077Z,"18km N of Borrego Springs, CA",earthquake,0.47,0.95,0.116,16,reviewed,ci,ci
2018-07-10T05:23:44.640Z,36.2287,141.5646,27.81,4.9,mb,,128,1.75,0.94,us,us2000g0vx,2018-07-10T11:01:05.241Z,"85km NE of Hasaki, Japan",earthquake,6.6,5,0.041,184,reviewed,us,us
2018-07-10T05:23:07.410Z,19.4078331,-155.263504,0.76,1.96,ml,15,79,0.005443,0.11,hv,hv70390856,2018-07-10T05:28:52.170Z,"3km SW of Volcano, Hawaii",earthquake,0.28,0.25,0.25,11,automatic,hv,hv
2018-07-10T05:21:19.420Z,19.4120007,-155.2781677,0.47,1.91,ml,22,57,0.007939,0.16,hv,hv70390846,2018-07-10T05:26:58.440Z,"4km WSW of Volcano, Hawaii",earthquake,0.16,0.21,0.24,15,automatic,hv,hv
2018-07-10T05:20:03.740Z,19.3983326,-155.2608337,0.77,2.05,ml,20,95,0.004908,0.26,hv,hv70390841,2018-07-10T05:25:46.490Z,"4km SW of Volcano, Hawaii",earthquake,0.34,0.45,0.43,12,automatic,hv,hv
2018-07-10T05:19:48.760Z,36.0176667,-117.7746667,2.36,0.13,ml,9,122,0.01072,0.05,ci,ci37276970,2018-07-10T20:32:01.200Z,"15km NE of Little Lake, CA",earthquake,0.2,0.14,0.239,5,reviewed,ci,ci
2018-07-10T05:17:31.650Z,19.3894997,-155.2696686,0.43,2.24,ml,17,83,0.006939,0.18,hv,hv70390836,2018-07-10T05:23:12.640Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.46,8,automatic,hv,hv
2018-07-10T05:14:45.160Z,19.4141674,-155.2706604,1.69,2.38,ml,14,89,0.01039,0.1,hv,hv70390831,2018-07-10T05:20:49.450Z,"3km WSW of Volcano, Hawaii",earthquake,0.33,0.3,0.22,13,automatic,hv,hv
2018-07-10T05:13:46.360Z,19.4063339,-155.2796631,0.34,2.48,ml,33,29,0.01202,0.23,hv,hv70390826,2018-07-10T05:20:42.460Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.15,0.36,23,automatic,hv,hv
2018-07-10T05:10:59.480Z,19.4206657,-155.2799988,1.39,1.7,md,19,60,0.004668,0.23,hv,hv70390796,2018-07-10T05:13:50.380Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.19,0.28,10,automatic,hv,hv
2018-07-10T05:06:41.860Z,38.7573333,-122.7361667,1.75,1.46,md,37,105,0.007996,0.08,nc,nc73042576,2018-07-11T02:15:03.985Z,"3km SE of The Geysers, CA",earthquake,0.21,0.32,0.208,10,reviewed,nc,nc
2018-07-10T05:04:22.870Z,-31.5946,57.6778,10,4.7,mb,,129,10.525,0.98,us,us2000g0vw,2018-07-10T06:29:58.040Z,"Southwest Indian Ridge",earthquake,17.4,1.9,0.158,12,reviewed,us,us
2018-07-10T05:01:57.290Z,19.3799992,-155.2923279,-0.39,1.98,ml,13,84,0.01008,0.24,hv,hv70390771,2018-07-10T05:07:39.480Z,"8km SW of Volcano, Hawaii",earthquake,0.27,0.4,0.33,7,automatic,hv,hv
2018-07-10T05:00:32.430Z,35.3743333,-117.8201667,4.3,1.14,ml,30,63,0.1087,0.16,ci,ci37276954,2018-07-11T00:59:23.605Z,"17km W of Johannesburg, CA",earthquake,0.18,0.68,0.146,16,reviewed,ci,ci
2018-07-10T04:58:51.560Z,19.4155006,-155.2720032,0.73,2.53,ml,36,51,0.01061,0.18,hv,hv70390766,2018-07-10T05:04:33.950Z,"3km WSW of Volcano, Hawaii",earthquake,0.17,0.12,0.3,16,automatic,hv,hv
2018-07-10T04:57:52.360Z,19.4006672,-155.2738342,1.31,2.42,ml,24,48,0.005275,0.14,hv,hv70390756,2018-07-10T05:03:41.050Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.19,0.22,14,automatic,hv,hv
2018-07-10T04:56:00.880Z,19.4106674,-155.2893372,0.08,1.98,ml,10,128,0.008537,0.16,hv,hv70390751,2018-07-10T05:01:44.950Z,"5km WSW of Volcano, Hawaii",earthquake,0.34,0.23,0.32,6,automatic,hv,hv
2018-07-10T04:55:56.670Z,41.5684,142.0775,51.61,5,mww,,125,0.922,0.88,us,us2000g0vl,2018-07-11T14:29:04.830Z,"78km ENE of Mutsu, Japan",earthquake,5.1,6,0.069,20,reviewed,us,us
2018-07-10T04:54:53.210Z,36.5493333,-121.0685,9.61,0.89,md,8,124,0.03727,0.11,nc,nc73042561,2018-07-10T17:36:48.454Z,"7km ENE of Pinnacles, CA",earthquake,1.36,1.8,0.289,8,reviewed,nc,nc
2018-07-10T04:53:44.300Z,47.443,-121.8881667,6.86,1.74,ml,22,74,0.06072,0.2,uw,uw61394827,2018-07-11T05:19:21.826Z,"6km ENE of Hobart, Washington",earthquake,0.39,0.74,0.153,18,reviewed,uw,uw
2018-07-10T04:52:21.590Z,19.3978329,-155.2961731,-0.34,1.99,ml,18,68,0.008056,0.2,hv,hv70390731,2018-07-10T04:58:02.210Z,"7km WSW of Volcano, Hawaii",earthquake,0.21,0.26,0.35,12,automatic,hv,hv
2018-07-10T04:48:26.720Z,19.430666,-155.2776642,0.55,2.19,ml,13,103,0.005876,0.14,hv,hv70390721,2018-07-10T04:54:08.350Z,"4km W of Volcano, Hawaii",earthquake,0.25,0.16,0.28,12,automatic,hv,hv
2018-07-10T04:47:03.250Z,36.018,-117.8123333,1.71,0.46,ml,9,132,0.03555,0.06,ci,ci37276946,2018-07-10T20:25:40.807Z,"12km NE of Little Lake, CA",earthquake,0.21,0.24,0.338,3,reviewed,ci,ci
2018-07-10T04:47:00.050Z,19.4083328,-155.2771606,0.76,2.49,ml,30,36,0.01136,0.23,hv,hv70390711,2018-07-10T04:52:39.820Z,"4km WSW of Volcano, Hawaii",earthquake,0.33,0.23,0.32,17,automatic,hv,hv
2018-07-10T04:46:00.990Z,37.621,-119.3841667,3.82,0.97,md,7,337,0.2423,0.08,nc,nc73042551,2018-07-10T16:18:05.739Z,"22km SE of Yosemite Valley, CA",earthquake,2.37,31.61,0.093,7,reviewed,nc,nc
2018-07-10T04:44:21.810Z,19.4111671,-155.2848358,0.71,2.26,ml,30,31,0.006498,0.13,hv,hv70390706,2018-07-10T04:50:05.130Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.12,0.35,16,automatic,hv,hv
2018-07-10T04:42:37.960Z,19.4111671,-155.2765045,0.53,2.06,md,17,59,0.009649,0.32,hv,hv70390701,2018-07-10T04:45:53.350Z,"4km WSW of Volcano, Hawaii",earthquake,0.48,0.47,0.3,5,automatic,hv,hv
2018-07-10T04:42:34.180Z,19.4053326,-155.2591705,0.63,2.49,ml,23,103,0.006752,0.12,hv,hv70390696,2018-07-10T04:48:16.360Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.25,0.45,15,automatic,hv,hv
2018-07-10T04:35:50.540Z,19.4316673,-155.2669983,-0.82,2.17,ml,19,134,0.004611,0.29,hv,hv70390671,2018-07-10T04:41:33.360Z,"3km W of Volcano, Hawaii",earthquake,0.3,0.36,0.31,9,automatic,hv,hv
2018-07-10T04:32:55.624Z,39.5839,-120.6469,10.3,1.2,ml,11,189.13,0.177,0.1367,nn,nn00643790,2018-07-11T02:04:51.622Z,"15km E of Downieville, California",earthquake,,4.5,0.17,4,reviewed,nn,nn
2018-07-10T04:32:30.560Z,19.4038334,-155.2633362,0.41,2.7,ml,38,60,0.006117,0.32,hv,hv70390666,2018-07-10T04:38:11.040Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.27,2.95,30,automatic,hv,hv
2018-07-10T04:32:01.890Z,19.3866673,-155.3121643,-1.1,2.72,ml,8,294,0.03738,0.08,hv,hv70390661,2018-07-10T04:37:42.570Z,"9km WSW of Volcano, Hawaii",earthquake,0.96,1.89,1.92,27,automatic,hv,hv
2018-07-10T04:31:16.870Z,19.4095001,-155.2796631,0.4,1.84,ml,16,125,0.009134,0.11,hv,hv70390656,2018-07-10T04:36:57.770Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.29,0.22,11,automatic,hv,hv
2018-07-10T04:30:31.910Z,19.3915005,-155.3091736,-0.26,2.15,ml,18,93,0.01441,0.25,hv,hv70390651,2018-07-10T04:36:13.940Z,"8km WSW of Volcano, Hawaii",earthquake,0.29,0.35,0.27,12,automatic,hv,hv
2018-07-10T04:30:02.680Z,39.5871667,-120.6676667,6.46,2.86,md,35,52,0.1701,0.12,nc,nc73042541,2018-07-11T20:44:42.551Z,"18km SW of Whitehawk, CA",earthquake,0.24,1.29,0.216,56,reviewed,nc,nc
2018-07-10T04:24:57.110Z,19.4281673,-155.302002,0.11,1.74,ml,6,277,0.01249,0.2,hv,hv70390631,2018-07-10T04:30:38.710Z,"6km W of Volcano, Hawaii",earthquake,0.67,0.85,0.27,9,automatic,hv,hv
2018-07-10T04:24:18.300Z,19.3813324,-155.0108337,5.56,2.28,ml,27,184,0.05236,0.3,hv,hv70390626,2018-07-10T04:30:01.100Z,"13km SW of Leilani Estates, Hawaii",earthquake,1.26,0.89,0.41,7,automatic,hv,hv
2018-07-10T04:22:56.270Z,19.4081669,-155.2838287,1,1.74,ml,19,65,0.009449,0.14,hv,hv70390621,2018-07-10T04:28:37.900Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.28,0.24,10,automatic,hv,hv
2018-07-10T04:21:01.150Z,33.1596667,-116.0901667,11.65,0.81,ml,33,95,0.06533,0.17,ci,ci37276930,2018-07-11T00:42:00.645Z,"4km ENE of Ocotillo Wells, CA",earthquake,0.22,0.39,0.105,17,reviewed,ci,ci
2018-07-10T04:20:04.660Z,19.4078331,-155.2796631,0.35,1.88,ml,26,29,0.01064,0.21,hv,hv70390611,2018-07-10T04:25:50.630Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.25,0.27,11,automatic,hv,hv
2018-07-10T04:18:10.840Z,19.4225006,-155.2718353,0.46,1.98,ml,20,51,0.005871,0.12,hv,hv70390606,2018-07-10T04:23:50.990Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.22,0.24,9,automatic,hv,hv
2018-07-10T04:16:32.020Z,33.9215,-116.3213333,8.21,1.75,ml,47,27,0.07517,0.16,ci,ci37276922,2018-07-10T12:54:20.670Z,"13km NNE of Thousand Palms, CA",earthquake,0.2,0.56,0.261,26,reviewed,ci,ci
2018-07-10T04:15:02.930Z,19.4168339,-155.2769928,0.74,1.81,ml,24,51,0.006755,0.12,hv,hv70390596,2018-07-10T04:20:46.330Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.18,0.21,11,automatic,hv,hv
2018-07-10T04:12:59.410Z,19.4211674,-155.2743378,1.41,2.14,ml,23,54,0.008604,0.27,hv,hv70390591,2018-07-10T04:18:38.730Z,"3km WSW of Volcano, Hawaii",earthquake,0.45,0.26,0.21,8,automatic,hv,hv
2018-07-10T04:12:47.380Z,19.4155006,-155.2774963,0.89,2.14,ml,18,73,0.00659,0.12,hv,hv70390586,2018-07-10T04:18:29.210Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.22,0.22,6,automatic,hv,hv
2018-07-10T04:10:41.890Z,37.1866,-117.4047,9.7,1,ml,23,113.13,0.162,0.1944,nn,nn00643779,2018-07-11T02:04:34.196Z,"59km SSW of Goldfield, Nevada",earthquake,,1.4,0.35,13,reviewed,nn,nn
2018-07-10T04:09:32.570Z,19.4050007,-155.2676697,0.34,1.7,ml,13,96,0.006899,0.22,hv,hv70390581,2018-07-10T04:15:17.660Z,"4km SW of Volcano, Hawaii",earthquake,0.47,0.39,0.19,4,automatic,hv,hv
2018-07-10T04:05:30.960Z,19.2164993,-155.5870056,31.4,2.66,ml,14,236,0.03958,0.29,hv,hv70390566,2018-07-10T04:11:11.500Z,"11km W of Pahala, Hawaii",earthquake,1.8,2.47,0.07,3,automatic,hv,hv
2018-07-10T04:03:49.760Z,33.3681667,-116.4011667,10.9,1.39,ml,53,88,0.1006,0.18,ci,ci37276914,2018-07-10T12:55:24.410Z,"13km N of Borrego Springs, CA",earthquake,0.24,0.67,0.241,26,reviewed,ci,ci
2018-07-10T04:02:59.590Z,19.4108334,-155.2766724,1.21,2.8,ml,43,34,0.00976,0.21,hv,hv70390561,2018-07-10T04:08:41.930Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.14,2.77,33,automatic,hv,hv
2018-07-10T04:01:57.200Z,19.3978329,-155.2714996,0.83,1.73,md,17,49,0.003179,0.15,hv,hv70390556,2018-07-10T04:04:59.070Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.22,0.19,7,automatic,hv,hv
2018-07-10T04:01:51.200Z,19.4106674,-155.2761688,1.01,2.15,ml,21,50,0.01022,0.12,hv,hv70390551,2018-07-10T04:07:33.500Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.2,0.23,12,automatic,hv,hv
2018-07-10T03:56:33.310Z,19.4163342,-155.2734985,0.32,2.12,ml,26,47,0.009225,0.36,hv,hv70390536,2018-07-10T04:02:14.030Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.22,0.34,13,automatic,hv,hv
2018-07-10T03:56:31.043Z,36.6733,-116.2754,2.7,0.3,ml,28,148.67,0.058,0.1801,nn,nn00643776,2018-07-11T02:04:31.356Z,"50km ESE of Beatty, Nevada",earthquake,,2.1,0.25,16,reviewed,nn,nn
2018-07-10T03:56:08.060Z,19.4344997,-155.3025055,-1.13,2.5,ml,9,166,0.0172,0.34,hv,hv70390531,2018-07-10T04:01:49.490Z,"6km W of Volcano, Hawaii",earthquake,0.7,0.46,0.4,14,automatic,hv,hv
2018-07-10T03:54:30.960Z,19.4034996,-155.2751617,1.38,2.08,ml,21,44,0.008215,0.11,hv,hv70390526,2018-07-10T04:00:29.030Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.24,0.25,13,automatic,hv,hv
2018-07-10T03:54:17.200Z,19.4008331,-155.2718353,-0.79,2.14,ml,9,65,0.005698,0.17,hv,hv70390521,2018-07-10T04:00:13.540Z,"4km SW of Volcano, Hawaii",earthquake,0.37,0.29,0.28,15,automatic,hv,hv
2018-07-10T03:54:16.510Z,19.3921661,-155.2814941,1.39,2.14,ml,19,42,0.005609,0.13,hv,hv70390516,2018-07-10T03:59:56.810Z,"6km SW of Volcano, Hawaii",earthquake,0.25,0.21,0.28,15,automatic,hv,hv
2018-07-10T03:50:15.050Z,19.4109993,-155.2675018,0.28,1.83,ml,23,53,0.007278,0.25,hv,hv70390506,2018-07-10T03:55:59.650Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.26,0.23,11,automatic,hv,hv
2018-07-10T03:37:56.774Z,63.1762,-152.2579,0,1.7,ml,,,,0.75,ak,ak19854164,2018-07-10T03:42:16.062Z,"145km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-07-10T03:35:17.940Z,19.4203339,-155.2754974,0.96,2.21,ml,28,40,0.004823,0.18,hv,hv70390471,2018-07-10T03:41:04.700Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.15,0.32,14,automatic,hv,hv
2018-07-10T03:32:20.000Z,19.4111671,-155.2631683,1.45,1.87,ml,20,64,0.003238,0.09,hv,hv70390461,2018-07-10T03:38:18.910Z,"3km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.19,9,automatic,hv,hv
2018-07-10T03:31:57.910Z,19.4395008,-155.276001,2.26,1.96,ml,8,220,0.01464,0.14,hv,hv70390456,2018-07-10T03:38:11.760Z,"4km WNW of Volcano, Hawaii",earthquake,1.84,0.74,0.31,10,automatic,hv,hv
2018-07-10T03:31:40.590Z,38.8248333,-122.8138333,1.49,0.32,md,18,71,0.003269,0.04,nc,nc73042511,2018-07-11T01:48:26.412Z,"7km NW of The Geysers, CA",earthquake,0.24,0.4,0.323,2,reviewed,nc,nc
2018-07-10T03:31:22.600Z,37.6708333,-118.8735,1.96,0.58,md,11,175,0.02941,0.11,nc,nc73042516,2018-07-10T16:13:05.063Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.78,0.58,0.097,9,reviewed,nc,nc
2018-07-10T03:26:19.410Z,19.4086666,-155.2713318,0.74,2.56,ml,41,34,0.01133,0.26,hv,hv70390441,2018-07-10T03:32:10.680Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.14,0.42,25,automatic,hv,hv
2018-07-10T03:26:15.150Z,19.4209995,-155.2678375,2.35,2.57,ml,26,71,0.006049,0.29,hv,hv70390436,2018-07-10T03:32:02.060Z,"3km WSW of Volcano, Hawaii",earthquake,0.46,0.38,0.45,24,automatic,hv,hv
2018-07-10T03:22:45.720Z,19.4165001,-155.2791595,1.34,1.9,ml,21,48,0.004801,0.12,hv,hv70390431,2018-07-10T03:28:36.810Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.24,0.25,12,automatic,hv,hv
2018-07-10T03:22:33.890Z,19.1881667,-155.508,32.54,1.7,md,13,195,0.1154,0.09,hv,hv70390426,2018-07-10T09:45:18.320Z,"3km WSW of Pahala, Hawaii",earthquake,0.99,1.17,0.059,11,reviewed,hv,hv
2018-07-10T03:17:40.820Z,19.4168339,-155.2644958,2.52,1.71,md,8,266,0.01855,0.17,hv,hv70390406,2018-07-10T03:20:57.100Z,"3km WSW of Volcano, Hawaii",earthquake,1.81,0.83,0.4,6,automatic,hv,hv
2018-07-10T03:15:13.100Z,33.4865,-116.7861667,4.24,0.77,ml,35,38,0.02839,0.17,ci,ci37276906,2018-07-10T12:54:29.175Z,"9km ENE of Aguanga, CA",earthquake,0.21,0.49,0.088,25,reviewed,ci,ci
2018-07-10T03:15:01.974Z,59.9182,-152.8383,85.4,1.7,ml,,,,0.9,ak,ak19854157,2018-07-10T03:19:50.707Z,"58km WNW of Anchor Point, Alaska",earthquake,,2.2,,,automatic,ak,ak
2018-07-10T03:07:31.140Z,19.4046669,-155.2344971,2.16,2.24,ml,9,92,0.0428,0.17,hv,hv70390381,2018-07-10T03:13:25.800Z,"2km S of Volcano, Hawaii",earthquake,0.93,1.86,0.33,9,automatic,hv,hv
2018-07-10T03:07:28.820Z,19.4144993,-155.2684937,0.32,2.42,ml,29,61,0.008479,0.2,hv,hv70390376,2018-07-10T03:13:14.820Z,"3km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.4,23,automatic,hv,hv
2018-07-10T03:07:18.580Z,42.6578333,-111.4705,0.95,1.78,ml,14,89,0.09792,0.24,uu,uu60288342,2018-07-10T15:06:44.110Z,"11km E of Soda Springs, Idaho",earthquake,0.91,1.84,0.116,5,reviewed,uu,uu
2018-07-10T03:06:46.050Z,34.0106667,-117.184,11.54,0.94,ml,25,60,0.1192,0.14,ci,ci37276898,2018-07-11T00:29:52.934Z,"5km S of Redlands, CA",earthquake,0.26,0.74,0.169,21,reviewed,ci,ci
2018-07-10T03:04:50.990Z,19.3990002,-155.276001,-1.07,1.96,ml,8,246,0.0192,0.21,hv,hv70390366,2018-07-10T03:10:37.440Z,"5km SW of Volcano, Hawaii",earthquake,0.41,0.37,0.47,6,automatic,hv,hv
2018-07-10T02:57:58.940Z,19.413166,-155.277832,0.87,1.81,ml,21,53,0.007414,0.18,hv,hv70390356,2018-07-10T03:03:45.900Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.32,0.18,11,automatic,hv,hv
2018-07-10T02:56:28.300Z,19.4113331,-155.2946625,0.84,2.07,md,9,140,0.006883,0.16,hv,hv70390346,2018-07-10T02:59:23.180Z,"6km WSW of Volcano, Hawaii",earthquake,0.59,0.3,0.17,7,automatic,hv,hv
2018-07-10T02:54:04.640Z,43.352,-111.003,7.39,0.82,ml,7,273,0.111,0.12,mb,mb80301389,2018-07-10T20:35:53.370Z,"18km WSW of South Park, Wyoming",earthquake,1.21,1.65,0.029,5,reviewed,mb,mb
2018-07-10T02:53:40.770Z,19.3943329,-155.2758331,1.19,2.81,ml,25,47,0.00231,0.15,hv,hv70390341,2018-07-10T02:59:21.220Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.17,0.32,16,automatic,hv,hv
2018-07-10T02:52:54.620Z,19.4055004,-155.2553406,0.85,2.14,ml,19,116,0.007827,0.34,hv,hv70390336,2018-07-10T02:58:39.540Z,"3km SSW of Volcano, Hawaii",earthquake,0.59,0.42,0.47,12,automatic,hv,hv
2018-07-10T02:50:43.540Z,19.4068336,-155.2813263,0.03,2.49,ml,42,36,0.01108,0.25,hv,hv70390326,2018-07-10T02:56:26.930Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.16,0.43,23,automatic,hv,hv
2018-07-10T02:47:23.120Z,19.4118328,-155.2768402,0.54,1.7,md,20,48,0.008974,0.1,hv,hv70390321,2018-07-10T02:50:37.210Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.25,0.25,16,automatic,hv,hv
2018-07-10T02:43:25.710Z,18.789,-66.532,32,2.87,md,13,258,0.3119,0.18,pr,pr2018191003,2018-07-10T05:34:12.729Z,"36km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.89,1.94,0.27,9,reviewed,pr,pr
2018-07-10T02:40:50.440Z,19.4121666,-155.2630005,1.35,1.82,ml,16,80,0.002949,0.12,hv,hv70390296,2018-07-10T02:46:39.920Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.27,0.31,3,automatic,hv,hv
2018-07-10T02:38:39.790Z,34.0591667,-117.2515,14.8,0.57,ml,18,93,0.1064,0.19,ci,ci37276890,2018-07-11T00:21:16.827Z,"2km NE of Loma Linda, CA",earthquake,0.41,0.83,0.213,6,reviewed,ci,ci
2018-07-10T02:37:41.610Z,19.4139996,-155.277832,0.83,2.1,ml,32,38,0.006945,0.16,hv,hv70390291,2018-07-10T02:43:29.880Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.14,0.32,14,automatic,hv,hv
2018-07-10T02:35:30.620Z,19.4176674,-155.2855072,2.03,1.89,ml,20,68,0.001331,0.22,hv,hv70390286,2018-07-10T02:41:14.360Z,"5km WSW of Volcano, Hawaii",earthquake,0.43,0.25,0.23,9,automatic,hv,hv
2018-07-10T02:33:51.200Z,19.4134998,-155.2763367,1.6,1.92,ml,24,55,0.008414,0.16,hv,hv70390281,2018-07-10T02:39:35.860Z,"4km WSW of Volcano, Hawaii",earthquake,0.38,0.25,0.24,12,automatic,hv,hv
2018-07-10T02:33:27.160Z,19.413166,-155.2683258,1.48,1.93,ml,11,61,0.008046,0.14,hv,hv70390276,2018-07-10T02:39:12.690Z,"3km WSW of Volcano, Hawaii",earthquake,0.5,0.62,0.3,12,automatic,hv,hv
2018-07-10T02:31:07.364Z,38.5373,-118.5331,9.3,0.1,ml,5,189.74,0.091,0.0957,nn,nn00643898,2018-07-11T02:05:26.205Z,"8km E of Hawthorne, Nevada",earthquake,,7.7,0.24,2,reviewed,nn,nn
2018-07-10T02:31:00.080Z,19.3955002,-155.2753296,0.26,1.97,ml,22,49,0.001597,0.21,hv,hv70390271,2018-07-10T02:36:42.650Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.34,0.28,11,automatic,hv,hv
2018-07-10T02:26:32.720Z,38.7944984,-122.7659988,2.15,0.7,md,13,66,0.01718,0.04,nc,nc73042496,2018-07-10T02:28:09.636Z,"2km NNW of The Geysers, CA",earthquake,0.28,0.6,0.2,4,automatic,nc,nc
2018-07-10T02:24:06.500Z,19.4108334,-155.2676697,0.17,2.51,ml,32,48,0.00746,0.32,hv,hv70390256,2018-07-10T02:29:52.010Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.24,0.34,16,automatic,hv,hv
2018-07-10T02:23:56.280Z,19.4106674,-155.2746735,0.56,2.52,ml,15,97,0.01129,0.14,hv,hv70390251,2018-07-10T02:29:39.140Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.29,0.29,15,automatic,hv,hv
2018-07-10T02:23:14.160Z,19.3941669,-155.2805023,0.91,1.9,ml,16,68,0.006584,0.13,hv,hv70390246,2018-07-10T02:28:57.670Z,"6km SW of Volcano, Hawaii",earthquake,0.28,0.27,0.27,6,automatic,hv,hv
